149,dismiss,"['Bos', ['Education', 'Jobs'], ['Sports: other sports', 'Education', 'Transport by car or lorry', 'Transport by bus and train', 'Transport by bus and train', 'History', 'Transport by air'], ['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument'], ['Jobs', 'Business', 'Shopping', 'Film and theatre']]","[['Working life'], ['Education', 'Education'], ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], ['Crime and punishment', 'Law and justice', 'Opinion and argument', 'Success'], 'Request']"
150,entail,"[['Scientific research', 'Opinion and argument'], ['Law and justice', 'History', 'War and conflict', 'Film and theatre', 'Engineering']]","[['Change, cause and effect', 'Sports: ball and racket sports', 'Politics', 'Sports: ball and racket sports', 'Education', 'Scientific research', 'Success', 'Business'], ['Shopping', 'Health problems', 'Health problems', 'Working life', 'Discussion and agreement', 'Permission and obligation']]"
151,identify,"[['Scientific research', 'Jobs'], ['Crime and punishment'], ['Jobs'], 'Expert', ['Healthcare', 'Jobs', 'Education'], ['Jobs', 'Scientific research'], ['Jobs', 'Business'], ['Jobs', 'Law and justice', 'Crime and punishment'], ['Law and justice', 'Education', 'Jobs', 'Transport by bus and train'], ['Law and justice']]","[['Crime and punishment'], ['Doubt, guessing and certainty', 'Crime and punishment'], ['Language', 'Crime and punishment'], 'people', ['Health problems'], ['Health problems', 'Biology', 'Health problems', 'Computers'], 'Bacterium', ['Biology'], 'Allergen', ['Social issues', 'Healthcare']]"
152,interfere,"[['Politics', 'Politics'], ['Life stages', 'Family and relationships']]","['Privacy', ['Jobs', 'Working life', 'Art']]"
153,fix,"[['Transport by car or lorry', 'Transport by bus and train'], ['Jobs'], ['Computers'], 'Electrician', 'Carpenter']","[['Transport by car or lorry', 'Transport by bus and train'], ['War and conflict', 'Change, cause and effect', 'Difficulty and failure', 'Sports: other sports', 'Discussion and agreement', 'Success', 'Difficulty and failure'], ['Computers'], 'wiring', ['Houses and homes', 'Shopping']]"
154,protect,"[['Life stages', 'Family and relationships'], ['Law and justice']]","[['The environment', 'Computers'], 'Privacy']"
155,embrace,"[['Life stages', 'Family and relationships'], ['Family and relationships'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], 'Teammate', ['People in society'], ['Opinion and argument'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], ['Art', 'Jobs', 'Music'], ['Scientific research', 'Jobs'], 'Culture']","['New', ['People in society', 'The environment', 'People in society'], ['Suggestions and advice'], ['Opinion and argument', 'Opinion and argument', 'Discussion and agreement'], 'New', ['Change, cause and effect', 'Weather', 'Change, cause and effect', 'Change, cause and effect', 'Change, cause and effect', 'Money', 'Money', 'Transport by bus and train', 'Transport by air', 'Preferences and decisions', 'Opinion and argument', 'Opinion and argument'], ['Success'], ['Money', 'Business', 'Politics'], 'Innovation', ['Music', 'Healthcare', 'Jobs']]"
156,endue,"[['Life stages', 'Family and relationships'], ['Education', 'Jobs'], ['Scientific research', 'Jobs'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], ['Art', 'Jobs', 'Music']]","[['Personal qualities', 'Personal qualities'], ['Personal qualities'], 'Attribute', 'people', ['Education', 'Education']]"
157,attain,"['people', ['Games and toys', 'Sports: ball and racket sports', 'Farming']]","[['Sports: ball and racket sports', 'Success'], ['Personal qualities', 'Personal qualities']]"
158,puzzle,"[['Life stages', 'Life stages'], ['Life stages'], ['Jobs'], ['Games and toys'], ['Education', 'Jobs']]","[['Games and toys'], ['Games and toys'], ['Hobbies'], ['Body'], ['Computers'], ['Language', 'Religion and festivals', 'Opinion and argument', 'Feelings', 'Opinion and argument', 'Opinion and argument']]"
159,cultivate,"[['Jobs', 'Farming'], ['Jobs', 'Gardens'], ['Scientific research', 'Biology'], 'Agriculturalist', 'Horticulturist']","[['Farming', 'Farming', 'Appearance', 'Birds'], ['Plants and trees', 'Business'], ['Plants and trees'], ['Food', 'Farming'], ['Food', 'Farming', 'Success', 'Permission and obligation'], ['Food'], ['Plants and trees', 'Difficulty and failure'], 'Gras', 'Land', ['Farming', 'Gardens']]"
160,attend,"[['Education', 'Education'], ['Education', 'Jobs'], ['Life stages', 'Family and relationships'], ['Holidays', 'TV, radio and news'], 'Participant', ['Music', 'Film and theatre'], ['Working life'], ['Social issues', 'War and conflict'], 'Member', ['Jobs']]","[['Working life', 'Business', 'Sports: other sports', 'Religion and festivals'], 'Conference', ['Education', 'Education', 'Education', 'People in society', 'Transport by bus and train', 'Transport by air', 'Education', 'Animals', 'People in society'], ['Education'], ['Business'], ['Education'], ['Sports: other sports'], ['Music', 'Religion and festivals'], ['Music'], ['Art']]"
161,mature,"[['Food', 'Farming', 'Success', 'Permission and obligation'], ['Animals']]","[['Drinks'], ['Food']]"
162,reated,"[['Art', 'Jobs', 'Music'], ['Literature and writing', 'Jobs'], ['Scientific research', 'Jobs'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], 'Inventor', ['Clothes and Fashion', 'Jobs'], ['Music', 'Jobs'], ['Jobs', 'Jobs', 'Computers'], ['Jobs', 'Computers'], ['Clothes and Fashion', 'TV, radio and news', 'Jobs']]","[['Art', 'Art'], ['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument'], ['Scientific research', 'Jobs'], ['Engineering'], ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement'], ['Buildings', 'Buildings'], ['Phones, email and the internet'], 'Photograph', ['Film and theatre', 'TV, radio and news'], ['Education', 'Music', 'Shopping', 'Hobbies', 'Music']]"
163,encapsulate,"[['Computers'], ['Scientific research', 'Jobs'], ['Clothes and Fashion', 'Jobs'], ['Jobs', 'Computers'], ['Jobs', 'Jobs', 'Computers']]","[['Computers'], 'Datum', ['Engineering', 'Computers'], ['Computers'], 'Information']"
164,leap,"[['Language', 'Crime and punishment'], ['Animals'], 'frog', 'monkey', ['Life stages', 'Life stages']]","[['Geography'], ['Buildings', 'Houses and homes', 'Buildings', 'Biology', 'Difficulty and failure', 'Difficulty and failure', 'Business', 'Difficulty and failure'], ['Geography', 'Gardens'], ['Buildings'], ['Geography']]"
165,exclude,"[['Education', 'Jobs'], ['Jobs', 'Business'], 'clas', ['Games and toys', 'Sports: ball and racket sports', 'Farming'], ['People in society']]","[['Education', 'Education'], ['Working life'], 'member', ['Jobs', 'Business', 'Jobs'], ['Computers']]"
166,yell,"['human', ['Animals'], ['Sports: other sports', 'Jobs'], ['Jobs', 'Business', 'Jobs'], ['Film and theatre', 'Jobs'], ['Social issues'], ['Jobs']]","['human', ['Animals'], ['Language'], ['Education', 'Maths and measurement', 'Success', 'Suggestions and advice', 'Opinion and argument', 'Healthcare', 'The environment'], ['People in society', 'Business', 'Music'], ['Feelings', 'Personal qualities', 'Education', 'Permission and obligation'], ['Feelings', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument']]"
167,intervene,"[['Politics', 'Politics'], ['Law and justice'], ['Discussion and agreement'], ['Life stages', 'Family and relationships'], ['Education', 'Jobs'], ['Healthcare', 'Jobs', 'Education'], ['Suggestions and advice', 'Jobs'], ['Law and justice', 'Jobs'], ['Family and relationships', 'Phones, email and the internet', 'Social issues'], ['Family and relationships']]","[['Opinion and argument', 'War and conflict', 'Politics', 'Opinion and argument'], ['Opinion and argument'], ['Opinion and argument', 'Feelings', 'Opinion and argument', 'Language', 'Opinion and argument', 'Language'], ['Opinion and argument', 'Success', 'Sports: other sports', 'Opinion and argument', 'Health problems', 'Opinion and argument', 'Difficulty and failure'], ['War and conflict', 'Opinion and argument'], ['Crime and punishment', 'Crime and punishment'], ['Politics', 'Family and relationships'], ['Discussion and agreement', 'War and conflict', 'Politics', 'Business'], ['Law and justice'], ['Physics and chemistry', 'Opinion and argument', 'Opinion and argument', 'Doubt, guessing and certainty']]"
168,vote,"[['People in society'], ['Politics'], 'Electorate', 'Member', 'Member', 'Member', 'Member', 'Member', 'Member', 'Member']","[['Working life', 'Education'], ['Family and relationships', 'Politics', 'Discussion and agreement', 'Opinion and argument', 'Law and justice', 'Discussion and agreement'], ['Suggestions and advice', 'Business', 'Life stages'], ['Preferences and decisions', 'Opinion and argument', 'Politics', 'Discussion and agreement'], 'Amendment', ['Politics'], ['Shopping', 'Shopping', 'Cooking and eating', 'Law and justice', 'Politics', 'Film and theatre', 'Business', 'Birds'], ['Politics'], 'Petition', ['Suggestions and advice', 'Business']]"
169,enlighten,"[['Education', 'Jobs'], 'Philosopher', ['Scientific research', 'Jobs'], ['Life stages', 'Family and relationships'], ['People in society', 'Politics', 'Business', 'Sports: other sports'], ['Suggestions and advice'], ['Art', 'Jobs', 'Music'], ['Education'], 'Scholar', 'Expert']","[['Education', 'Education'], ['People in society'], 'people', ['Life stages', 'Life stages'], ['People in society'], ['Religion and festivals', 'Phones, email and the internet'], ['Music', 'Film and theatre'], ['TV, radio and news', 'Education'], ['TV, radio and news'], ['Religion and festivals']]"
170,inflict,"[['Crime and punishment'], ['War and conflict', 'Jobs'], 'Torturer', 'Bully', ['Life stages', 'Family and relationships'], 'Abuser']","[['Health problems', 'Feelings', 'Personal qualities', 'Difficulty and failure'], ['Health problems'], ['Crime and punishment'], ['War and conflict', 'Crime and punishment'], ['War and conflict', 'Health problems'], ['Health problems'], ['Mental health', 'Health problems'], ['Feelings'], ['Feelings'], 'Cruelty']"
171,dissatisfy,"[['Shopping', 'Business'], ['Working life'], ['Education', 'Education'], ['Healthcare']]","['Product/Service', 'Decision/Choice', 'Policy/Rule', 'Performance/Result']"
172,discriminate,"[['Business', 'Working life'], ['Education', 'Jobs'], ['Law and justice'], ['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument'], ['Houses and homes', 'Jobs'], 'Advertiser', ['Politics'], 'people']","[['Working life', 'Jobs', 'Social issues', 'Crime and punishment', 'Working life', 'Social issues', 'Success', 'Difficulty and failure', 'Difficulty and failure'], ['Education', 'Education'], ['Social issues', 'People in society', 'Opinion and argument'], ['Shopping', 'Business'], ['Law and justice'], 'Renter', ['Business'], ['Social issues']]"
173,volunteer,"['people', ['Education', 'Education'], ['Working life'], ['War and conflict', 'Jobs'], ['People in society'], ['Social issues', 'War and conflict']]","[['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], ['Social issues', 'Social issues'], ['Difficulty and failure', 'Danger'], ['Sports: other sports'], ['People in society'], ['Education']]"
174,shirk,"[['Education', 'Education'], ['Working life'], 'Worker', ['War and conflict', 'Jobs'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Crime and punishment'], 'people', ['Jobs', 'Business', 'Shopping', 'Film and theatre'], ['Life stages', 'Family and relationships'], ['People in society']]","['Responsibility', ['Personal qualities', 'Jobs', 'Jobs', 'Money', 'Permission and obligation', 'Working life'], ['Jobs', 'Working life', 'Art'], ['Working life', 'Education'], ['Houses and homes'], ['Education'], ['Permission and obligation', 'Permission and obligation'], ['Discussion and agreement', 'Discussion and agreement', 'Discussion and agreement'], ['Education'], 'Deadline']"
175,forgo,"['It', 'She', 'I', 'He', ['Geography', 'Music'], ['Education', 'Education']]","[['Success'], ['Feelings', 'Opinion and argument'], ['Working life', 'Money'], ['Health and Fitness', 'Success', 'Success'], 'Sleep']"
176,remark,"[['Language', 'Crime and punishment'], 'Person', ['People in society'], ['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice']]","[['Language', 'Crime and punishment'], ['Language', 'Crime and punishment'], ['People in society'], ['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice'], ['Success']]"
177,tie,"[['Life stages'], ['Life stages', 'People in society', 'Personal qualities', 'Discussion and agreement', 'Opinion and argument', 'Danger', 'Success'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Games and toys', 'Sports: ball and racket sports', 'Music', 'Music', 'Film and theatre'], ['Clothes and Fashion', 'Jobs'], ['Music']]","[['Games and toys', 'Permission and obligation'], ['Sports: other sports'], ['Appearance', 'Maths and measurement'], ['Clothes and Fashion'], ['Clothes and Fashion'], ['Physics and chemistry', 'Clothes and Fashion', 'Shopping', 'Buildings']]"
178,interpret,"['Linguist', ['Jobs'], ['Jobs', 'Computers'], ['History', 'Literature and writing'], ['Preferences and decisions', 'Law and justice', 'Jobs', 'Opinion and argument'], ['Jobs', 'Scientific research'], ['Music', 'Jobs'], ['Film and theatre', 'Jobs'], ['Scientific research', 'Jobs'], ['Art', 'Jobs', 'Music']]","[['Language', 'Language', 'Language', 'Computers', 'Opinion and argument'], ['Phones, email and the internet', 'Literature and writing', 'Education'], ['Politics', 'Film and theatre'], 'Datum', ['Maths and measurement', 'Scientific research'], 'Gesture', ['Transport by car or lorry', 'TV, radio and news'], ['Feelings'], ['Success'], ['Animals', 'Biology']]"
179,quote,"[['Literature and writing', 'TV, radio and news', 'Jobs'], ['Education'], ['Literature and writing', 'Jobs'], ['Politics', 'Jobs'], ['TV, radio and news', 'Music', 'Politics']]","[['TV, radio and news', 'Law and justice', 'Shopping', 'Language'], ['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument'], ['Politics', 'Film and theatre'], ['Working life', 'TV, radio and news'], ['Politics', 'Film and theatre'], ['Literature and writing', 'TV, radio and news', 'Education']]"
0,run,"[['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Animals', 'Animals', 'Difficulty and failure', 'Success', 'Success'], ['Life stages', 'Life stages'], ['Animals', 'Sports: other sports', 'Difficulty and failure'], ['Sports: other sports', 'Crime and punishment', 'Jobs']]","['Marathon', 'Errand', 'Busines', ['People in society'], ['Working life', 'Business', 'Sports: other sports', 'Religion and festivals']]"
1,respond,"['people', ['Animals'], ['People in society'], ['Language']]","['people', ['Animals'], ['Language']]"
2,preserve,"[['The environment'], ['History', 'Literature and writing'], ['Scientific research', 'Jobs'], ['Politics', 'Politics'], ['Buildings'], 'Environmentalist', ['Jobs', 'Farming'], 'Forester', ['Sports: ball and racket sports'], ['History', 'Jobs']]","[['Animals'], ['Geography'], 'Wetland', 'artifact', ['Law and justice', 'Computers'], ['Buildings', 'Buildings'], ['Art', 'Art'], ['Geography', 'Art', 'Computers'], ['The environment'], ['History', 'Family and relationships']]"
3,assume,"[['Scientific research', 'Jobs'], ['Jobs'], ['Jobs', 'Business'], ['Education'], 'Expert']","['Responsibility', ['Film and theatre'], ['Opinion and argument', 'Working life'], ['Personal qualities', 'Jobs', 'Jobs', 'Money', 'Permission and obligation', 'Working life'], 'Identity']"
4,accustom,"[['Life stages', 'Family and relationships'], ['Clothes and Fashion', 'Sports: other sports']]","[['Animals'], ['Working life']]"
5,speed,"[['Transport by car or lorry', 'Transport by bus and train'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Transport by air'], ['Transport by car or lorry', 'Sports: other sports'], ['Transport by bus and train']]","[['Transport by car or lorry', 'Transport by bus and train'], ['Sports: other sports', 'Crime and punishment', 'Jobs'], ['Sports: water sports', 'Transport by water'], ['War and conflict', 'Success'], ['Animals', 'Sports: other sports', 'Difficulty and failure']]"
6,tailor,"[['Clothes and Fashion', 'Jobs']]","[['Clothes and Fashion'], ['Art', 'Buildings']]"
7,tower,"[['Buildings', 'Buildings'], ['Geography', 'Success'], ['Plants and trees', 'Difficulty and failure'], ['Transport by water', 'Buildings']]","[['Buildings'], ['Geography', 'Success'], ['Art'], ['Geography']]"
8,dangle,"[['Clothes and Fashion'], ['Computers', 'Music'], ['Clothes and Fashion', 'Shopping', 'Houses and homes', 'Opinion and argument', 'Difficulty and failure'], 'Pendulum', ['Religion and festivals', 'Houses and homes', 'Houses and homes'], ['Games and toys', 'Shopping'], ['Houses and homes', 'Film and theatre'], ['Body', 'Clothes and Fashion', 'Sports: other sports'], ['Body', 'Engineering', 'Difficulty and failure', 'Discussion and agreement'], ['Clothes and Fashion', 'Shopping']]","[['Music', 'Sports: ball and racket sports'], ['Engineering', 'Personal qualities'], ['Sports: other sports'], ['Clothes and Fashion'], ['Phones, email and the internet', 'Danger'], ['Clothes and Fashion'], ['Clothes and Fashion'], ['The environment', 'Engineering', 'Transport by water'], ['Clothes and Fashion'], ['Houses and homes']]"
9,accelerate,"[['Transport by car or lorry', 'Transport by bus and train'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Space', 'Transport by air', 'War and conflict'], ['Animals', 'Sports: other sports', 'Difficulty and failure'], ['Transport by bus and train']]","[['Sports: other sports', 'Social issues'], ['Change, cause and effect', 'Money'], ['Business', 'Film and theatre'], ['Education'], ['Healthcare']]"
10,praise,"[['Life stages', 'Family and relationships'], ['Education', 'Jobs']]","[['Success', 'Success', 'Games and toys'], ['Success', 'Success', 'Physics and chemistry']]"
11,stimulate,"[['Healthcare'], ['Sports: other sports', 'Health and Fitness', 'Sports: other sports', 'Education', 'Success']]","[['Body'], ['Money', 'Politics', 'Money']]"
12,promise,"[['Life stages', 'Family and relationships'], ['Politics', 'Jobs']]","[['Life stages', 'Life stages'], ['Working life']]"
13,decorate,"[['Houses and homes'], 'Homeowner', ['Sports: other sports'], ['Jobs', 'Shopping'], ['Art', 'Jobs', 'Music']]","['Christma', 'venue', ['Religion and festivals'], ['Houses and homes', 'Holidays'], ['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics']]"
14,seek,"['people', ['People in society']]","['concept', ['Language']]"
15,crack,"[['Crime and punishment'], ['Crime and punishment', 'Computers', 'Computers'], ['Scientific research', 'Jobs'], 'Investigator', ['Games and toys']]","[['Computers', 'Shopping', 'Money'], ['Computers'], ['Doubt, guessing and certainty'], ['Food', 'Engineering'], ['Insects, worms, etc.', 'Fish and shellfish', 'Birds', 'Food', 'Biology', 'Difficulty and failure', 'Success', 'Success']]"
16,shift,"[['Transport by car or lorry', 'Jobs', 'Sports: ball and racket sports', 'Computers'], ['Music', 'Jobs']]","[['Transport by car or lorry'], 'Focu']"
17,work,"[['Working life'], ['Jobs', 'Engineering', 'Jobs', 'Engineering', 'Transport by water', 'Transport by air', 'Jobs', 'Engineering'], ['Scientific research', 'Jobs'], ['Education', 'Jobs'], ['Buildings', 'Buildings', 'Buildings'], ['Jobs', 'Computers'], ['Art', 'Jobs', 'Music'], ['Jobs'], ['Cooking and eating', 'Success', 'Difficulty and failure'], ['Music', 'Jobs']]","[['Education'], ['Computers'], ['Engineering'], 'Experiment', ['Education'], ['Buildings', 'Buildings'], ['Computers'], ['Art', 'Education', 'Hobbies', 'Art', 'Education'], ['Education', 'Scientific research', 'Houses and homes', 'Art', 'Music'], ['Cooking and eating', 'Farming', 'Food']]"
18,fear,"['people', ['Animals'], ['Plants and trees', 'Business'], ['The environment', 'Music'], ['Language']]","[['Animals'], 'people', ['Sports: other sports'], ['Success'], ['Education', 'Maths and measurement', 'Success', 'Suggestions and advice', 'Opinion and argument', 'Healthcare', 'The environment']]"
19,bristle,"[['Animals'], 'Hedgehog', 'Animal', ['Appearance'], 'people']","['Quill', ['Body', 'Plants and trees', 'Animals', 'Literature and writing'], ['Body', 'Appearance', 'Danger', 'Opinion and argument'], ['Appearance'], ['Cooking and eating', 'Physics and chemistry', 'Body']]"
20,explore,"[['Scientific research', 'Jobs'], ['Jobs'], ['Space', 'Jobs'], ['History'], ['History', 'Literature and writing'], ['Scientific research'], ['History', 'Jobs'], ['Biology'], ['Art', 'Jobs', 'Music'], ['Clothes and Fashion', 'TV, radio and news', 'Jobs']]","['New', 'territory', 'Underwater', ['Space', 'Space'], ['Geography', 'Danger', 'Music', 'Success'], ['Geography'], ['Geography', 'Success'], ['History', 'Buildings'], ['Law and justice', 'Computers'], 'technique']"
21,ignore,"['people', ['Animals'], ['People in society'], ['Politics', 'Politics'], ['Education', 'Education']]","[['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument'], 'Warning', 'Request', ['Opinion and argument', 'Suggestions and advice'], ['Suggestions and advice', 'Opinion and argument']]"
22,show,"[['Education', 'Jobs'], ['TV, radio and news', 'Jobs'], ['Film and theatre', 'Jobs'], ['Scientific research', 'Jobs'], ['Art', 'Jobs', 'Music']]","[['Geography'], 'diagram', ['Music'], ['Maths and measurement'], 'photo']"
23,whistle,"[['Birds', 'Success'], ['Life stages', 'Life stages'], ['Weather', 'Music', 'Transport by water', 'Danger'], ['Drinks', 'Cooking and eating'], ['Transport by bus and train']]","[['Music', 'Music'], ['Music', 'Birds', 'Opinion and argument'], ['Music', 'Music', 'Opinion and argument', 'Opinion and argument', 'Opinion and argument'], ['Music', 'Music'], ['Literature and writing']]"
24,stir,"[['Cooking and eating'], ['Body', 'Farming', 'Transport by water', 'Games and toys', 'Games and toys', 'Change, cause and effect', 'Money', 'Jobs', 'Permission and obligation', 'Opinion and argument', 'Difficulty and failure', 'Difficulty and failure']]","[['Drinks', 'Colours and Shapes'], ['Food']]"
25,panic,"['people', ['Education', 'Education'], 'Crowd', ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Working life'], ['Life stages', 'Life stages'], ['Animals']]","[['Success'], ['Danger'], 'Crise', ['Education'], ['Opinion and argument', 'War and conflict', 'Politics', 'Opinion and argument'], ['Difficulty and failure', 'Danger']]"
26,re-opening,"[['Politics', 'Politics'], 'Busines', ['People in society'], ['Cooking and eating'], ['Buildings']]","[['Shopping', 'Shopping', 'Shopping'], ['Working life', 'Houses and homes', 'Transport by bus and train', 'Politics', 'Politics'], ['Buildings', 'Education', 'Education', 'Education', 'Art', 'Fish and shellfish'], ['Cooking and eating'], 'Venue']"
27,fly,"[['Birds', 'Success'], ['Transport by air'], ['Insects, worms, etc.'], 'Helicopter', ['Games and toys', 'Birds'], ['Games and toys', 'Transport by air', 'Difficulty and failure'], 'Flyer', ['Space', 'Jobs'], ['Transport by air', 'Jobs', 'Transport by water', 'TV, radio and news'], ['Transport by air', 'Personal qualities']]","[['Weather', 'Success'], ['The environment', 'Weather', 'Music', 'Health and Fitness', 'Doubt, guessing and certainty', 'Feelings', 'TV, radio and news'], ['Weather'], ['Weather', 'Music', 'Transport by water', 'Danger'], ['Transport by bus and train', 'Transport by water', 'Transport by car or lorry', 'Transport by air'], ['Transport by water', 'Transport by air'], 'Banner', ['Transport by air', 'Sports: other sports'], 'Flag', ['War and conflict']]"
28,salute,"[['War and conflict', 'Jobs'], ['Education', 'Education']]","[['War and conflict', 'Law and justice', 'Law and justice', 'Jobs'], 'Flag']"
29,emerge,"[['Sports: water sports'], ['Jobs', 'Sports: water sports', 'Sports: water sports'], ['Transport by water'], ['Fish and shellfish', 'Food'], ['Sports: water sports', 'Transport by water'], ['Animals', 'Animals'], ['Animals'], ['Insects, worms, etc.', 'Animals'], 'people', ['Education', 'Education']]","[['Drinks', 'Transport by water', 'Difficulty and failure', 'Success', 'Difficulty and failure', 'Opinion and argument', 'Discussion and agreement', 'Life stages'], ['Colours and Shapes', 'Transport by car or lorry'], ['Geography'], ['Geography'], ['Geography', 'Gardens'], ['Holidays', 'Geography', 'Games and toys', 'Sports: other sports', 'Sports: ball and racket sports'], ['Geography'], 'Underwater', ['The environment', 'Animals'], 'Information']"
30,make,"[['Cooking and eating', 'Jobs'], ['Jobs', 'Shopping'], ['Art', 'Jobs', 'Music'], ['Jobs'], ['Business'], ['Clothes and Fashion', 'Jobs'], ['Jobs', 'Jobs', 'Computers'], ['Music', 'Jobs'], ['Literature and writing', 'Jobs'], ['Life stages', 'Family and relationships']]","[['Cooking and eating'], ['Food'], ['Art', 'Hobbies', 'Art'], ['Art', 'Hobbies'], ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement'], ['Houses and homes', 'Shopping'], ['Buildings', 'Buildings'], ['Education', 'Music', 'Shopping', 'Hobbies', 'Music'], ['Literature and writing', 'Education', 'Shopping', 'Education', 'Business', 'Opinion and argument', 'History', 'Opinion and argument'], ['Computers']]"
31,belong,"['people', ['Family and relationships', 'Life stages', 'Family and relationships', 'Family and relationships', 'Animals'], ['Education', 'Education'], 'Member', ['People in society'], ['Working life'], ['Animals'], 'Organization', ['Language'], ['Games and toys', 'Sports: ball and racket sports', 'Farming']]","[['People in society', 'Business', 'Music'], ['Sports: ball and racket sports', 'Buildings', 'Sports: ball and racket sports', 'Games and toys'], 'Association', ['People in society'], ['Education'], ['People in society', 'People in society', 'People in society', 'People in society', 'Biology'], 'Nation', ['Opinion and argument'], ['Art', 'Social issues', 'Clothes and Fashion'], ['Education']]"
32,signal,"[['Transport by car or lorry'], ['Music', 'TV, radio and news', 'TV, radio and news', 'Transport by water']]","[['Body', 'Farming', 'Transport by water', 'Games and toys', 'Games and toys', 'Change, cause and effect', 'Money', 'Jobs', 'Permission and obligation', 'Opinion and argument', 'Difficulty and failure', 'Difficulty and failure'], 'Flag']"
33,pull,"['people', ['Animals'], ['Language']]","[['Language'], ['Body', 'Body', 'Crime and punishment', 'Transport by car or lorry', 'Appearance', 'Clothes and Fashion']]"
34,defeat,"[['Sports: other sports', 'Sports: ball and racket sports', 'Sports: other sports', 'Sports: ball and racket sports'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], 'people', ['Family and relationships', 'Politics', 'Discussion and agreement', 'Opinion and argument', 'Law and justice', 'Discussion and agreement'], ['Education', 'Education']]","[['Sports: other sports', 'Sports: ball and racket sports', 'Sports: other sports', 'Sports: ball and racket sports'], ['Physics and chemistry', 'War and conflict', 'War and conflict', 'Law and justice', 'Weather', 'Permission and obligation'], ['Sports: other sports', 'Sports: other sports', 'Health and Fitness'], ['Working life', 'Education'], 'Ches']"
35,get,"['people', ['Animals'], ['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice']]","['people', ['Animals'], ['Success', 'Difficulty and failure', 'Preferences and decisions', 'Feelings', 'Success', 'Danger', 'Danger', 'Suggestions and advice']]"
36,sort,"[['Jobs'], ['Education', 'Jobs']]","[['Working life', 'Computers'], ['Clothes and Fashion']]"
37,restructure,"[['Opinion and argument'], ['Politics', 'Politics'], ['People in society'], ['Education'], ['Games and toys', 'Sports: ball and racket sports', 'Farming']]","[['Education', 'Business', 'Working life', 'Politics', 'Shopping'], ['Computers'], ['Games and toys', 'Sports: ball and racket sports', 'Farming'], 'Proces', ['Money']]"
38,think,"['people', ['Scientific research', 'Jobs'], 'Philosopher', ['Education', 'Education'], ['Jobs'], ['Education', 'Jobs'], 'Expert', ['Life stages', 'Life stages'], ['Jobs', 'Scientific research'], ['Education', 'Jobs', 'Education']]","[['Opinion and argument', 'Opinion and argument'], ['Suggestions and advice', 'Opinion and argument', 'Success'], 'Concept', ['Scientific research', 'Opinion and argument'], ['Opinion and argument', 'Permission and obligation', 'Doubt, guessing and certainty'], ['Difficulty and failure', 'Social issues', 'Maths and measurement', 'Opinion and argument'], 'Experiment', 'Hypothes', ['Religion and festivals', 'Opinion and argument'], 'Notion']"
39,introduce,"[['Education', 'Jobs'], ['TV, radio and news', 'Music', 'Politics']]","[['Suggestions and advice', 'Opinion and argument', 'Success'], ['Business', 'Shopping', 'Physics and chemistry', 'Change, cause and effect', 'Appearance', 'Maths and measurement']]"
40,steam,"[['Cooking and eating', 'Hobbies', 'Cooking and eating'], 'Personal']","[['Cooking and eating'], ['Clothes and Fashion', 'Shopping']]"
41,fetch,"[['Animals', 'Animals', 'Difficulty and failure', 'Success', 'Success'], ['Life stages', 'Life stages'], ['Business', 'Engineering']]","[['Sports: ball and racket sports', 'Games and toys', 'Body', 'Personal qualities'], ['TV, radio and news'], ['Phones, email and the internet']]"
